mean,p
-0.01183423327692533,0.5557744422555775
0.03137842222820722,0.18951810481895182
-0.005620881014321661,0.8025919740802592
0.06872132993869345,0.004779952200477995
0.06987873392202709,0.0026599734002659974
0.05845844242338225,0.00996990030099699
0.00045710696437994145,0.9804401955980441
0.059086493480127254,0.014109858901410985
0.04464950483124885,0.015489845101548985
0.052219010010335,0.03726962730372696
0.023171874178123265,0.2131678683213168
0.03312637196415783,0.12964870351296487
0.04012457899110489,0.048729512704872954
0.01748343640322366,0.44831551684483156
0.0442135296007373,0.006349936500634994
-0.013832205349042264,0.42066579334206655
0.026200681820743,0.15754842451575485
0.006886305290003428,0.7144028559714403
-0.057464980528109784,0.004419955800441995
0.05051129092307883,0.013949860501394986
-0.007696749075545206,0.6390836091639084
0.01457727596455944,0.5243347566524335
0.044235484775252555,0.07102928970710293
-0.023969385494537233,0.23274767252327477
0.009722381836053723,0.6158138418615814
0.021933565989092508,0.3216667833321667
0.04864413678408295,0.030739692603073968
0.07883625644697442,0.0007799922000779992
0.030257798984317363,0.09286907130928691
0.07149885842113023,0.00016999830001699983
0.01490374542822353,0.5144048559514405
-0.01771155028479399,0.22269777302226978
0.028231221629042725,0.2996270037299627
0.045671118652564874,0.01918980810191898
-0.0316948856263041,0.05150948490515095
0.008907098044561223,0.6853331466685333
